"ID","MapTech__FILCOLOR__C","MapTech__GYOUSEIKUBUN__C","MapTech__LAYERFILOPTICALLY__C","MapTech__LINECOLOR__C","MapTech__MAPTECHUSERID__C","MapTech__POLYGON_LATLNGINFO__C"
"a17TL0000GowZrBYQU","","04miyagi_s.geojson","0","f4ad15","a1FTL000007uzmL2AQ","[
 {
  ""lat"": 37.965125169967386,
  ""lng"": 140.11070573363443
 },
 {
  ""lat"": 37.984746168198235,
  ""lng"": 140.14186227355142
 }
]"
"a17TL0000Gp1VuXYQU","","04miyagi_s.geojson","0","f4ad15","a1FTL000007uzmL2AQ","[
 {
  ""lat"": 37.988263861584684,
  ""lng"": 140.1170572045817
 },
 {
  ""lat"": 37.98799327577341,
  ""lng"": 140.14332139525553
 },
 {
  ""lat"": 37.97791324337378,
  ""lng"": 140.14246308837076
 },
 {
  ""lat"": 37.98812856880379,
  ""lng"": 140.14332139525553
 }
]"
"a17TL0000Gp3TiIYQU","e1b619","24mie_s.geojson","0","ecf84f","a1F7F00000D1wlWUAR","[
 {
  ""lat"": 37.88517514291638,
  ""lng"": 139.97533603269872
 },
 {
  ""lat"": 37.88382030505166,
  ""lng"": 140.09137912351903
 },
 {
  ""lat"": 37.84912796972427,
  ""lng"": 140.09343906004247
 },
 {
  ""lat"": 37.8499412582411,
  ""lng"": 139.93482394773778
 },
 {
  ""lat"": 37.86891544348545,
  ""lng"": 139.93757052976903
 }
]"
"a17TL0000Gp3tdKYQQ","e1b619","24mie_s.geojson","0","ecf84f","a1F7F00000D1wlWUAR","[
 {
  ""lat"": 37.88467772440533,
  ""lng"": 140.0430551242594
 },
 {
  ""lat"": 37.940475749104976,
  ""lng"": 140.04408509252113
 }
]"
"a17TL0000Gp4OCuYQM","","04miyagi_s.geojson","0","f4ad15","a1FTL000007uzmL2AQ","[
 {
  ""lat"": 37.96573417635726,
  ""lng"": 140.1427205804362
 },
 {
  ""lat"": 37.98285195575025,
  ""lng"": 140.11293733153482
 }
]"
"a17TL0000Gp6xynYQA","e1b619","24mie_s.geojson","0","ecf84f","a1F7F00000D1wlWUAR","[
 {
  ""lat"": 37.89835012569908,
  ""lng"": 140.0429285485097
 },
 {
  ""lat"": 37.89780829051692,
  ""lng"": 140.08241066520893
 },
 {
  ""lat"": 37.88399014575404,
  ""lng"": 140.08275398796283
 },
 {
  ""lat"": 37.88426111469616,
  ""lng"": 140.041898580248
 }
]"
"a17TL0000Gp7oKpYQI","e1b619","24mie_s.geojson","0","ecf84f","a1F7F00000D1wlWUAR","[
 {
  ""lat"": 37.96962383673146,
  ""lng"": 140.07018607405243
 },
 {
  ""lat"": 37.96786456435994,
  ""lng"": 140.07241767195282
 },
 {
  ""lat"": 37.967052578277794,
  ""lng"": 140.07593673018036
 },
 {
  ""lat"": 37.967323241302935,
  ""lng"": 140.0802282646042
 },
 {
  ""lat"": 37.9679998945006,
  ""lng"": 140.0846056297165
 },
 {
  ""lat"": 37.96779689919611,
  ""lng"": 140.09327452925262
 },
 {
  ""lat"": 37.967120244127614,
  ""lng"": 140.10082762983856
 },
 {
  ""lat"": 37.96644358282304,
  ""lng"": 140.10374587324677
 },
 {
  ""lat"": 37.970435794376655,
  ""lng"": 140.10280173567352
 },
 {
  ""lat"": 37.972600970860405,
  ""lng"": 140.10048430708466
 },
 {
  ""lat"": 37.97496905951785,
  ""lng"": 140.10082762983856
 },
 {
  ""lat"": 37.974630765815576,
  ""lng"": 140.09439032820282
 },
 {
  ""lat"": 37.97652519046674,
  ""lng"": 140.09421866682587
 },
 {
  ""lat"": 37.977201758849795,
  ""lng"": 140.09181540754852
 },
 {
  ""lat"": 37.97686347543783,
  ""lng"": 140.08846801069794
 },
 {
  ""lat"": 37.976051588887806,
  ""lng"": 140.0882105186325
 },
 {
  ""lat"": 37.97496905951785,
  ""lng"": 140.0846056297165
 },
 {
  ""lat"": 37.97618690393647,
  ""lng"": 140.0834898307663
 },
 {
  ""lat"": 37.97625456136726,
  ""lng"": 140.08005660322723
 },
 {
  ""lat"": 37.97408949264893,
  ""lng"": 140.08005660322723
 },
 {
  ""lat"": 37.97564564224504,
  ""lng"": 140.0743059470993
 },
 {
  ""lat"": 37.973074594703625,
  ""lng"": 140.07344764021454
 },
 {
  ""lat"": 37.97212734396138,
  ""lng"": 140.07404845503387
 }
]"
"a17TL0000GpQbeXYQS","","04miyagi_s.geojson","0","f4ad15","a1FTL000007uzmL2AQ","[
 {
  ""lat"": 37.96535677457347,
  ""lng"": 140.14308381781058
 },
 {
  ""lat"": 37.955491055989505,
  ""lng"": 140.11097032437902
 }
]"
"a17TL0000GpR2A4YQK","","04miyagi_s.geojson","0","f4ad15","a1FTL000007uzmL2AQ","[
 {
  ""lat"": 37.964931325849825,
  ""lng"": 140.11041242490393
 },
 {
  ""lat"": 37.95582943788371,
  ""lng"": 140.1436718166886
 }
]"
"a17TL0000GpcXNsYQM","","14kanagawa_s.geojson","0.5","","a1F7F00000EQxFDUA1","[
 {
  ""lat"": 35.23419941177251,
  ""lng"": 139.72022474254987
 },
 {
  ""lat"": 35.241100327391734,
  ""lng"": 139.71816850905245
 },
 {
  ""lat"": 35.24157350506502,
  ""lng"": 139.71460653548067
 },
 {
  ""lat"": 35.243536286674775,
  ""lng"": 139.71422029738252
 },
 {
  ""lat"": 35.24486668780332,
  ""lng"": 139.71303639939808
 },
 {
  ""lat"": 35.246829389703315,
  ""lng"": 139.71301494172596
 },
 {
  ""lat"": 35.24808233973117,
  ""lng"": 139.7136157565453
 },
 {
  ""lat"": 35.24919508331213,
  ""lng"": 139.72100792459034
 },
 {
  ""lat"": 35.245716613654565,
  ""lng"": 139.7243124060967
 },
 {
  ""lat"": 35.24399046625926,
  ""lng"": 139.72447333863758
 },
 {
  ""lat"": 35.24394665493351,
  ""lng"": 139.72718773416065
 },
 {
  ""lat"": 35.242334381682966,
  ""lng"": 139.7283679061272
 },
 {
  ""lat"": 35.2432894822069,
  ""lng"": 139.73164020112537
 },
 {
  ""lat"": 35.24541870251458,
  ""lng"": 139.73165092996143
 },
 {
  ""lat"": 35.24785453207539,
  ""lng"": 139.73181186250233
 },
 {
  ""lat"": 35.250086469927524,
  ""lng"": 139.73351475092838
 },
 {
  ""lat"": 35.25146203008858,
  ""lng"": 139.73772045466373
 },
 {
  ""lat"": 35.25221551174761,
  ""lng"": 139.7367977747626
 },
 {
  ""lat"": 35.253328198599306,
  ""lng"": 139.73834272715519
 },
 {
  ""lat"": 35.25577255151609,
  ""lng"": 139.7429024824805
 },
 {
  ""lat"": 35.25850593413882,
  ""lng"": 139.73455544802616
 },
 {
  ""lat"": 35.26316648933981,
  ""lng"": 139.7288906225867
 },
 {
  ""lat"": 35.26076616167568,
  ""lng"": 139.71593018862674
 },
 {
  ""lat"": 35.25963319585743,
  ""lng"": 139.71035558628742
 },
 {
  ""lat"": 35.26395180978158,
  ""lng"": 139.71026939636522
 }
]"
